ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10238424,HY426196,09/16/2015 07:30:00 PM,027XX N CLYBOURN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1931,019,32,7,06,1162872,1918208,2015,02/10/2018 03:50:01 PM,41.93121391,-87.676890454,"(41.93121391, -87.676890454)"
10238425,HY426175,09/16/2015 07:15:00 PM,054XX S WELLS ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,true,false,0935,009,3,37,03,1175529,1868958,2015,02/10/2018 03:50:01 PM,41.795793255,-87.631857533,"(41.795793255, -87.631857533)"
10238426,HY418008,09/08/2015 08:00:00 AM,048XX W ADAMS ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,1533,015,28,25,26,1144133,1898893,2015,02/10/2018 03:50:01 PM,41.878584489,-87.746239104,"(41.878584489, -87.746239104)"
10238429,HY426217,09/16/2015 07:09:00 PM,113XX S STATE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0522,005,34,49,18,1178269,1829965,2015,02/10/2018 03:50:01 PM,41.688729981,-87.622990213,"(41.688729981, -87.622990213)"
10238430,HY425918,09/15/2015 11:00:00 PM,015XX N KEDZIE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,1422,014,26,23,02,1154748,1909875,2015,02/10/2018 03:50:01 PM,41.908514273,-87.706968373,"(41.908514273, -87.706968373)"
11233444,JB155469,05/15/2017 11:30:00 AM,080XX S EBERHART AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,0631,006,6,44,11,,,2017,02/18/2018 03:47:38 PM,,,
10238432,HY425994,09/16/2015 11:00:00 AM,023XX W HADDON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1212,012,1,24,05,1160618,1907584,2015,02/10/2018 03:50:01 PM,41.902107941,-87.685468403,"(41.902107941, -87.685468403)"
11859662,JC471314,10/13/2019 03:52:00 PM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1432,014,1,22,06,1160867,1917657,2019,10/20/2019 04:03:03 PM,41.929743818,-87.684273777,"(41.929743818, -87.684273777)"
11046469,JA381558,08/06/2017 04:00:00 AM,022XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0132,001,2,33,06,,,2017,08/25/2017 03:48:04 PM,,,
10238433,HY426171,09/16/2015 06:40:00 PM,069XX S PAULINA ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0735,007,17,67,03,1166207,1858781,2015,02/10/2018 03:50:01 PM,41.768069936,-87.666331217,"(41.768069936, -87.666331217)"
10238434,HY426228,08/25/2015 01:15:00 PM,061XX N HOYNE AVE,0810,THEFT,OVER $500,APARTMENT,false,false,2413,024,40,2,06,1161209,1940913,2015,09/24/2015 07:47:58 PM,41.99355232,-87.682367785,"(41.99355232, -87.682367785)"
10238435,HY426240,09/16/2015 08:04:00 PM,076XX S CHAPPEL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0414,004,8,43,08B,1191194,1854815,2015,02/10/2018 03:50:01 PM,41.756618673,-87.574871497,"(41.756618673, -87.574871497)"
10238436,HY426148,09/16/2015 06:11:00 PM,079XX S EXCHANGE AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,true,false,0422,004,7,46,18,1197208,1852988,2015,02/10/2018 03:50:01 PM,41.751457646,-87.552892516,"(41.751457646, -87.552892516)"
10238437,HY425860,09/16/2015 03:56:00 PM,014XX W DEVON AVE,0460,BATTERY,SIMPLE,CTA BUS,false,false,2432,024,40,1,08B,1165221,1942606,2015,02/10/2018 03:50:01 PM,41.998113318,-87.667561681,"(41.998113318, -87.667561681)"
10238439,HY426029,09/16/2015 05:31:00 PM,064XX N SHERIDAN RD,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,2432,024,49,1,06,1167090,1943103,2015,02/10/2018 03:50:01 PM,41.999437013,-87.660671936,"(41.999437013, -87.660671936)"
10238440,HY425905,09/16/2015 04:10:00 PM,024XX W TOUHY AVE,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,2411,024,50,2,08B,1158680,1947709,2015,02/10/2018 03:50:01 PM,42.012253154,-87.691483053,"(42.012253154, -87.691483053)"
10238441,HY425690,09/11/2015 01:05:00 PM,073XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2423,024,49,1,08A,1166081,1948481,2015,02/10/2018 03:50:01 PM,42.014216031,-87.664229139,"(42.014216031, -87.664229139)"
10238442,HY425954,09/16/2015 04:22:00 PM,085XX S EGGLESTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0622,006,21,71,14,1174520,1848076,2015,02/10/2018 03:50:01 PM,41.738513155,-87.63617823,"(41.738513155, -87.63617823)"
10238444,HY426124,09/16/2015 12:00:00 PM,035XX S MOZART ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0911,009,12,58,05,1157939,1881130,2015,02/10/2018 03:50:01 PM,41.829570554,-87.696030126,"(41.829570554, -87.696030126)"
10238445,HY426213,09/16/2015 07:45:00 PM,045XX S WASHTENAW AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,0922,009,12,58,03,1159125,1874550,2015,02/10/2018 03:50:01 PM,41.811490006,-87.69185893,"(41.811490006, -87.69185893)"
10238446,HY426230,09/16/2015 07:45:00 PM,044XX W BYRON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1731,017,38,16,03,1145614,1925545,2015,02/10/2018 03:50:01 PM,41.951692362,-87.74012424,"(41.951692362, -87.74012424)"
10238447,HY426290,09/16/2015 07:40:00 PM,008XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0624,006,8,44,18,1183359,1852811,2015,02/10/2018 03:50:01 PM,41.751305454,-87.60364723,"(41.751305454, -87.60364723)"
10238449,HY426285,09/16/2015 07:00:00 PM,032XX W WARNER AVE,0810,THEFT,OVER $500,STREET,false,false,1724,017,33,16,06,1154023,1927406,2015,02/10/2018 03:50:01 PM,41.956635195,-87.709162834,"(41.956635195, -87.709162834)"
10238451,HY426241,09/16/2015 04:00:00 PM,011XX W LELAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1914,019,46,3,08B,1167960,1931370,2015,02/10/2018 03:50:01 PM,41.967222567,-87.657811872,"(41.967222567, -87.657811872)"
10238453,HY425808,09/16/2015 02:04:00 PM,003XX E 63RD ST,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,GROCERY FOOD STORE,true,false,0311,003,20,40,08B,1179662,1863316,2015,02/10/2018 03:50:01 PM,41.780217525,-87.616874156,"(41.780217525, -87.616874156)"
10238454,HY426283,09/16/2015 08:15:00 PM,040XX W FIFTH AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),ABANDONED BUILDING,true,false,1132,011,24,26,18,1149582,1896804,2015,02/10/2018 03:50:01 PM,41.872748009,-87.72628556,"(41.872748009, -87.72628556)"
10238455,HY426256,09/16/2015 08:25:00 PM,088XX S ABERDEEN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2222,022,21,71,18,1170537,1846028,2015,02/10/2018 03:50:01 PM,41.73298077,-87.650830558,"(41.73298077, -87.650830558)"
10238457,HY426246,09/16/2015 08:00:00 PM,017XX N MONTICELLO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,false,true,2535,025,26,22,08B,1151777,1911302,2015,02/10/2018 03:50:01 PM,41.912489108,-87.717844818,"(41.912489108, -87.717844818)"
10238459,HY426191,09/16/2015 06:55:00 PM,032XX W ADDISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1733,017,35,21,06,1154025,1923754,2015,02/10/2018 03:50:01 PM,41.946613817,-87.709253245,"(41.946613817, -87.709253245)"
10238461,HY426269,09/16/2015 08:50:00 PM,056XX N CLARK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,2012,020,40,77,14,1164908,1937449,2015,02/10/2018 03:50:01 PM,41.983969039,-87.668860293,"(41.983969039, -87.668860293)"
10238462,HY426287,09/16/2015 09:15:00 PM,117XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0522,005,34,53,08B,1178365,1826915,2015,02/10/2018 03:50:01 PM,41.680358157,-87.622730863,"(41.680358157, -87.622730863)"
10238463,HY426130,09/16/2015 09:30:00 AM,033XX W BEACH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1422,014,26,23,05,1153915,1909441,2015,09/24/2015 07:50:13 PM,41.907339989,-87.710040006,"(41.907339989, -87.710040006)"
10238464,HY426216,09/16/2015 07:46:00 PM,132XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0533,005,9,54,08B,1181513,1817544,2015,09/24/2015 07:50:13 PM,41.654570906,-87.611495074,"(41.654570906, -87.611495074)"
10238465,HY426215,09/16/2015 06:43:00 PM,002XX E 69TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,true,false,0322,003,6,69,15,1178920,1858987,2015,02/10/2018 03:50:01 PM,41.768355235,-87.619726115,"(41.768355235, -87.619726115)"
10238468,HY426258,09/16/2015 07:00:00 PM,090XX S DAUPHIN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0633,006,8,44,26,1183717,1845277,2015,02/10/2018 03:50:01 PM,41.730622999,-87.602569791,"(41.730622999, -87.602569791)"
10238469,HY426320,07/31/2015 06:00:00 PM,002XX W NORTH AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1821,018,27,8,05,1174234,1910989,2015,02/10/2018 03:50:01 PM,41.911158368,-87.635353481,"(41.911158368, -87.635353481)"
10238470,HY426278,09/16/2015 08:45:00 PM,077XX S HALSTED ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,true,false,0621,006,17,71,18,1172309,1853534,2015,02/10/2018 03:50:01 PM,41.753539487,-87.644118665,"(41.753539487, -87.644118665)"
10238471,HY425992,09/16/2015 05:17:00 PM,110XX S NORMAL AVE,041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,false,false,2233,022,34,49,04B,1174926,1831729,2015,02/10/2018 03:50:01 PM,41.69364566,-87.635176394,"(41.69364566, -87.635176394)"
10238472,HY426194,09/16/2015 07:30:00 PM,110XX S VINCENNES AVE,0460,BATTERY,SIMPLE,STREET,false,false,2212,022,19,75,08B,1167520,1831655,2015,02/10/2018 03:50:01 PM,41.69360412,-87.662293621,"(41.69360412, -87.662293621)"
10238473,HY426255,09/16/2015 08:30:00 PM,058XX N ROGERS AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,1711,017,39,12,08B,1146241,1938318,2015,02/10/2018 03:50:01 PM,41.986730493,-87.737492825,"(41.986730493, -87.737492825)"
10238475,HY426304,09/16/2015 05:20:00 PM,0000X E JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0113,001,42,32,06,1176571,1899006,2015,02/10/2018 03:50:01 PM,41.878223912,-87.627130568,"(41.878223912, -87.627130568)"
10238476,HY426260,09/16/2015 01:45:00 PM,090XX S MAY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2222,022,21,73,05,1170241,1844861,2015,02/10/2018 03:50:01 PM,41.729784792,-87.651948789,"(41.729784792, -87.651948789)"
10238477,HY426288,09/16/2015 09:00:00 PM,034XX S INDIANA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,0211,002,3,35,03,1178163,1882297,2015,02/10/2018 03:50:01 PM,41.832337226,-87.621793581,"(41.832337226, -87.621793581)"
10238478,HY426275,09/16/2015 01:30:00 PM,035XX N PLAINFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,false,1631,016,36,17,14,1120128,1922464,2015,02/10/2018 03:50:01 PM,41.943683544,-87.833878545,"(41.943683544, -87.833878545)"
10238480,HY426250,09/16/2015 06:30:00 PM,045XX W MADISON ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),true,false,1113,011,28,26,08B,1146244,1899633,2015,10/16/2015 03:50:02 PM,41.880575249,-87.738469028,"(41.880575249, -87.738469028)"
10238482,HY426185,09/16/2015 06:50:00 PM,064XX S RHODES AVE,0460,BATTERY,SIMPLE,STREET,false,false,0312,003,20,42,08B,1181010,1862417,2015,02/10/2018 03:50:01 PM,41.777719656,-87.61195987,"(41.777719656, -87.61195987)"
10238484,HY425587,09/14/2015 12:30:00 PM,004XX E 65TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0312,003,20,42,05,1180453,1862016,2015,02/10/2018 03:50:01 PM,41.776632076,-87.614014118,"(41.776632076, -87.614014118)"
10238485,HY426079,09/14/2015 10:30:00 PM,042XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,1624,016,45,15,08B,1140934,1927551,2015,02/10/2018 03:50:01 PM,41.957284609,-87.757278516,"(41.957284609, -87.757278516)"
10238487,HY426325,09/16/2015 08:00:00 AM,015XX E 61ST ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0314,003,5,42,06,1187377,1864694,2015,02/10/2018 03:50:01 PM,41.783818994,-87.588546358,"(41.783818994, -87.588546358)"
10238488,HY426295,09/16/2015 08:50:00 PM,057XX N NORTHWEST HWY,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,1611,016,41,10,06,1132448,1938052,2015,09/24/2015 07:50:13 PM,41.986252671,-87.788230586,"(41.986252671, -87.788230586)"
10238489,HY426318,09/16/2015 01:45:00 PM,049XX W RACE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1532,015,37,25,08A,1143376,1903211,2015,02/10/2018 03:50:01 PM,41.890447778,-87.748910711,"(41.890447778, -87.748910711)"
10238490,HY426248,09/16/2015 07:42:00 PM,052XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,true,false,1524,015,37,25,18,1141394,1907496,2015,02/10/2018 03:50:01 PM,41.902243139,-87.756083772,"(41.902243139, -87.756083772)"
10238491,HY426317,09/16/2015 08:52:00 PM,056XX S HAMILTON AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE PORCH/HALLWAY,true,false,0715,007,15,67,18,1162994,1867269,2015,02/10/2018 03:50:01 PM,41.791429916,-87.67787125,"(41.791429916, -87.67787125)"
10238492,HY426323,09/16/2015 10:00:00 PM,028XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1124,011,2,27,18,1157485,1899229,2015,02/10/2018 03:50:01 PM,41.879245409,-87.697203898,"(41.879245409, -87.697203898)"
10238493,HY426225,09/16/2015 07:45:00 PM,053XX W ADAMS ST,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1522,015,29,25,08A,1140777,1898813,2015,02/10/2018 03:50:01 PM,41.878427293,-87.758563779,"(41.878427293, -87.758563779)"
10238494,HY426239,09/16/2015 07:49:00 PM,052XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,1522,015,28,25,18,1141630,1899526,2015,02/10/2018 03:50:01 PM,41.880368137,-87.755414074,"(41.880368137, -87.755414074)"
10238496,HY426183,09/16/2015 06:41:00 PM,095XX S LA SALLE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE-GARAGE,true,false,0511,005,21,49,18,1176959,1841720,2015,02/10/2018 03:50:01 PM,41.721016904,-87.627433285,"(41.721016904, -87.627433285)"
10238497,HY426282,09/16/2015 08:41:00 PM,021XX S KARLOV AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1012,010,24,29,18,1149386,1889267,2015,02/10/2018 03:50:01 PM,41.852069375,-87.72720054,"(41.852069375, -87.72720054)"
10238498,HY426308,09/14/2015 08:00:00 AM,044XX N NARRAGANSETT AVE,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,1622,016,38,15,06,1132891,1928733,2015,02/10/2018 03:50:01 PM,41.960672693,-87.78681987,"(41.960672693, -87.78681987)"
10238499,HY426249,09/16/2015 07:12:00 PM,071XX S CHAMPLAIN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,0323,003,6,69,15,1181797,1857905,2015,02/10/2018 03:50:01 PM,41.765320132,-87.609214012,"(41.765320132, -87.609214012)"
10238500,HY426252,09/16/2015 08:08:00 PM,038XX W OGDEN AVE,2027,NARCOTICS,POSS: CRACK,VEHICLE NON-COMMERCIAL,true,false,1014,010,24,29,18,1150925,1889309,2015,02/10/2018 03:50:01 PM,41.852154679,-87.721550841,"(41.852154679, -87.721550841)"
10238501,HY426298,09/14/2015 05:00:00 PM,053XX W JACKSON BLVD,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1522,015,29,25,05,1140900,1898154,2015,02/10/2018 03:50:01 PM,41.876616651,-87.75812836,"(41.876616651, -87.75812836)"
10238502,HY426253,09/16/2015 07:30:00 PM,045XX W NORTH AVE,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,false,false,2533,025,37,23,06,1145953,1910249,2015,02/10/2018 03:50:01 PM,41.90971226,-87.73926766,"(41.90971226, -87.73926766)"
10238503,HY426277,09/16/2015 08:00:00 PM,006XX E 90TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0633,006,6,44,14,1182062,1845110,2015,02/10/2018 03:50:01 PM,41.730203129,-87.6086377,"(41.730203129, -87.6086377)"
10238504,HY426350,09/16/2015 08:00:00 PM,015XX E 74TH ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0324,003,5,43,08A,1187796,1856229,2015,02/10/2018 03:50:01 PM,41.76058035,-87.587279399,"(41.76058035, -87.587279399)"
10238505,HY426293,09/16/2015 09:00:00 PM,045XX W 65TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0833,008,13,65,26,1147286,1860786,2015,09/24/2015 07:50:13 PM,41.773953709,-87.735635248,"(41.773953709, -87.735635248)"
10238506,HY426302,09/16/2015 09:27:00 PM,055XX W OHIO ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,1524,015,37,25,04A,1139295,1903424,2015,02/10/2018 03:50:01 PM,41.891107572,-87.763893099,"(41.891107572, -87.763893099)"
10238508,HY426351,09/16/2015 09:14:00 PM,019XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1434,014,1,22,06,1159973,1913005,2015,02/10/2018 03:50:01 PM,41.916996926,-87.687687697,"(41.916996926, -87.687687697)"
10238509,HY426316,09/16/2015 09:16:00 PM,059XX S KEDZIE AVE,031A,ROBBERY,ARMED: HANDGUN,RESTAURANT,true,false,0824,008,16,66,03,1156066,1865116,2015,02/10/2018 03:50:01 PM,41.785663912,-87.703332868,"(41.785663912, -87.703332868)"
10238510,HY426334,09/16/2015 09:01:00 PM,029XX S FEDERAL ST,051A,ASSAULT,AGGRAVATED: HANDGUN,CHA PARKING LOT/GROUNDS,true,false,0133,001,3,35,04A,1176166,1885210,2015,02/10/2018 03:50:01 PM,41.840375885,-87.629033152,"(41.840375885, -87.629033152)"
10238511,HY426333,09/16/2015 08:30:00 PM,063XX S ASHLAND AVE,0460,BATTERY,SIMPLE,STREET,false,false,0725,007,16,67,08B,1166755,1862773,2015,02/10/2018 03:50:01 PM,41.779012821,-87.664208692,"(41.779012821, -87.664208692)"
10238512,HY426336,09/16/2015 09:25:00 PM,047XX S TRIPP AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0815,008,23,57,08B,1148826,1872826,2015,02/10/2018 03:50:01 PM,41.806963841,-87.729679931,"(41.806963841, -87.729679931)"
10238513,HY426355,09/16/2015 05:00:00 PM,047XX S KEATING AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,false,false,0815,008,23,56,07,1145489,1872855,2015,02/10/2018 03:50:01 PM,41.807107087,-87.741918449,"(41.807107087, -87.741918449)"
10238514,HY426337,09/16/2015 09:33:00 PM,034XX N HALSTED ST,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,1924,019,44,6,08A,1170321,1922869,2015,02/10/2018 03:50:01 PM,41.943844128,-87.649380278,"(41.943844128, -87.649380278)"
10238515,HY426344,09/16/2015 09:59:00 PM,024XX W MADISON ST,2025,NARCOTICS,POSS: HALLUCINOGENS,STREET,true,false,1125,011,2,28,18,1160014,1899941,2015,02/10/2018 03:50:01 PM,41.881147389,-87.687898159,"(41.881147389, -87.687898159)"
10238517,HY426339,09/16/2015 07:55:00 PM,023XX N CICERO AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,2522,025,31,19,24,1144008,1915319,2015,02/10/2018 03:50:01 PM,41.92366161,-87.746285361,"(41.92366161, -87.746285361)"
11652168,JC220540,07/05/2017 10:00:00 AM,034XX W PETERSON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,false,false,1711,017,39,13,11,,,2017,04/12/2019 04:08:18 PM,,,
10238518,HY426264,09/16/2015 05:45:00 PM,017XX N MONTICELLO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,false,true,2535,025,26,22,08B,1151777,1911309,2015,02/10/2018 03:50:01 PM,41.912508317,-87.717844634,"(41.912508317, -87.717844634)"
10238520,HY426133,08/16/2015 09:00:00 AM,027XX N KOSTNER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2524,025,31,20,11,1146575,1917760,2015,02/10/2018 03:50:01 PM,41.930311333,-87.736790732,"(41.930311333, -87.736790732)"
10238522,HY426374,09/16/2015 11:00:00 PM,048XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1533,015,28,25,18,1144394,1898243,2015,02/10/2018 03:50:01 PM,41.876795906,-87.745297106,"(41.876795906, -87.745297106)"
10238523,HY426352,09/16/2015 09:45:00 PM,007XX W 80TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0621,006,17,71,24,1172941,1851831,2015,02/10/2018 03:50:01 PM,41.748852321,-87.641852776,"(41.748852321, -87.641852776)"
10238525,HY425907,09/08/2015 11:55:00 PM,052XX W WAVELAND AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,1634,016,38,15,26,1140851,1924102,2015,02/10/2018 03:50:01 PM,41.947821765,-87.757668824,"(41.947821765, -87.757668824)"
10238526,HY426324,09/16/2015 09:30:00 PM,087XX S COTTAGE GROVE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,0632,006,6,44,18,1183096,1846989,2015,02/10/2018 03:50:01 PM,41.735335368,-87.604791611,"(41.735335368, -87.604791611)"
10238527,HY425836,09/16/2015 03:00:00 PM,036XX W CORTLAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2535,025,26,22,08B,1151852,1912382,2015,02/10/2018 03:50:01 PM,41.915451249,-87.717540799,"(41.915451249, -87.717540799)"
10238528,HY426354,09/16/2015 10:33:00 PM,064XX S LOWE AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,0723,007,16,68,08A,1173144,1862203,2015,02/10/2018 03:50:01 PM,41.777309867,-87.640802922,"(41.777309867, -87.640802922)"
10238529,HY425771,09/16/2015 02:20:00 PM,012XX N LARAMIE AVE,0810,THEFT,OVER $500,ALLEY,false,false,2533,025,37,25,06,1141473,1907721,2015,02/10/2018 03:50:01 PM,41.902859106,-87.755788025,"(41.902859106, -87.755788025)"
10238530,HY426219,09/16/2015 07:50:00 PM,019XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1022,010,24,29,08B,1155664,1890355,2015,02/10/2018 03:50:01 PM,41.854931054,-87.704129154,"(41.854931054, -87.704129154)"
11048968,JA384014,08/06/2017 02:45:00 PM,026XX N WAYNE AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1932,019,32,7,06,,,2017,08/13/2017 03:52:59 PM,,,
11051926,JA387924,01/01/2014 12:01:00 AM,070XX S LAFLIN ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,true,0734,007,17,67,02,,,2014,03/14/2019 03:58:00 PM,,,
10110880,HY299685,06/13/2015 01:00:00 PM,079XX S WESTERN AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,false,false,0835,008,18,70,08A,1161756,1852000,2015,02/10/2018 03:50:01 PM,41.749555438,-87.682834228,"(41.749555438, -87.682834228)"
10238531,HY425760,09/12/2015 09:00:00 PM,044XX W THOMAS ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,1111,011,37,23,04A,1146495,1906956,2015,02/10/2018 03:50:01 PM,41.900665603,-87.737360606,"(41.900665603, -87.737360606)"
10238532,HY425738,08/31/2015 06:00:00 PM,031XX N NEW ENGLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,2511,025,36,18,08B,1129871,1920149,2015,02/10/2018 03:50:01 PM,41.937169546,-87.79812021,"(41.937169546, -87.79812021)"
10238534,HY426392,09/16/2015 07:00:00 PM,017XX N TALMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1421,014,1,24,14,1158426,1911663,2015,02/10/2018 03:50:01 PM,41.913346192,-87.693408166,"(41.913346192, -87.693408166)"
10238535,HY426345,09/16/2015 05:30:00 AM,055XX W WILSON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1623,016,45,15,14,1138493,1930189,2015,02/10/2018 03:50:01 PM,41.964568201,-87.766188331,"(41.964568201, -87.766188331)"
11652070,JC220788,06/11/2014 12:00:00 PM,057XX S PRAIRIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0232,002,20,40,11,,,2014,04/12/2019 04:08:18 PM,,,
10238536,HY426296,09/16/2015 09:28:00 PM,073XX S WINCHESTER AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0735,007,17,67,04B,1164629,1855893,2015,02/10/2018 03:50:01 PM,41.760178299,-87.672196704,"(41.760178299, -87.672196704)"
10238537,HY426233,09/16/2015 08:10:00 PM,071XX S PARNELL AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,false,true,0732,007,6,68,04B,1173865,1857496,2015,02/10/2018 03:50:01 PM,41.76437735,-87.638299199,"(41.76437735, -87.638299199)"
